Index,Date,ClockTime,RawTime,TraceSampID,Voltage_L1_N:REAL,Voltage_L2_N:REAL,Voltage_L3_N:REAL,Current_L1:REAL,Current_L2:REAL,Current_L3:REAL,Total_Active_Power:REAL,Total_Consumed_Energy:REAL,InvOutCurrent_Real:REAL,Machine.IMotor:REAL,KesmeZamani_s:INT,KesilenAlan_m2:REAL,AutoPar.SawDiameter:REAL,AutoPar.SawThickness:REAL,AutoPar.SawTooth:DINT,Malzeme.D_H1:REAL,Malzeme.W1:REAL,Z_Kafa_HMI:LREAL,Kafa.Act.Pos:LREAL,Kafa.Act.Trq:LREAL,Kafa.Act.Vel:LREAL,CurrentF:REAL,CurrentS:REAL,AutoPar.FeedRate1:REAL,AutoPar.FeedRate2:REAL,AutoPar.PeripSpeed:REAL,KafaCurrent_1_abs:LREAL,Z_Accelerometer:REAL,X_Accelerometer:REAL,Y_Accelerometer:REAL,KesmeZamani_min:INT
86,2026-02-17,01:14:03,1771290843305990753,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19403,"18,1765404","27,9692307",0,"2,20988393","899,999878","4,19999981",60,292,115,"14,00906372","463,7234487","-7,9","-71,38660976","2,87363195",125,"0,0649999976","2,87363195",125,"0,328","47,5746002","48,3745995","44,6476212",0
87,2026-02-17,01:14:03,1771290843405989545,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19403,"17,9442501","27,6000004",0,"2,20988393","899,999878","4,19999981",60,292,115,"6,866729736","456,5811171","-7,9","-71,38848305","2,87363195",125,"0,0649999976","2,87363195",125,"0,3198","47,5904808","48,3650818","44,6571388",0
88,2026-02-17,01:14:04,1771290843505990906,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19403,"17,7700291","27,3384609",1,"2,20988393","899,999878","4,19999981",60,292,115,"-0,2752685547","449,4390166","-7,4","-71,41411304","2,87363195",125,"0,0649999976","2,87363195",125,"0,3116","47,7777786","48,3301582","44,5809517",0
89,2026-02-17,01:14:04,1771290843605991679,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19403,"17,6538906","27,1538506",1,"2,20988393","899,999878","4,19999981",60,292,115,"-5,696075439","444,2614383","44,6","-10,17195838","2,87363195",125,"0,0649999976","2,87363195",125,"2,0213","47,7936516","48,2571411","44,5936508",0
90,2026-02-17,01:14:04,1771290843705992073,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19403,"17,7119598","27,2461491",1,"2,20988393","899,999878","4,19999981",60,292,115,"-6,13092041","443,8571802","-1,8","-2,949067524","2,87363195",125,"0,0649999976","2,87363195",125,"0,0656","47,774601","48,228569","44,5428581",0
91,2026-02-17,01:14:04,1771290843805993510,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19403,"17,6538906","27,1538506",1,"2,20988393","899,999878","4,19999981",60,292,115,"-6,419525146","443,5688863","-2,1","-2,879585539","2,87363195",125,"0,0649999976","2,87363195",125,"0,0738","47,6761894","48,2666702","44,5079384",0
92,2026-02-17,01:14:04,1771290843905994703,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19410,"17,7119598","27,2461491",1,"2,20988393","899,999878","4,19999981",60,292,115,"-6,706726074","443,2816919","-2,3","-2,885375704","2,87363195",125,"0,0649999976","2,87363195",125,"0,1025","47,6190491","48,3365097","44,5174599",0
93,2026-02-17,01:14:04,1771290844005995153,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19410,"17,7119598","27,2461491",1,"2,20988393","899,999878","4,19999981",60,292,115,"-6,993927002","442,9944941","-2,7","-2,886652946","2,87363195",125,"0,0649999976","2,87363195",125,"0,123","47,8444405","48,8634911","44,1238098",0
94,2026-02-17,01:14:04,1771290844105995964,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19410,"17,7119598","27,2461491",1,"2,20988393","899,999878","4,19999981",60,292,115,"-7,281860352","442,7065395","-2,3","-2,885716302","2,87363195",125,"0,0649999976","2,87363195",125,"0,0984","47,4127007","48,5904808","44,6539688",0
95,2026-02-17,01:14:04,1771290844205997113,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19410,"17,7119598","27,2461491",1,"2,20988393","899,999878","4,19999981",60,292,115,"-7,569335938","442,4192074","-2,6","-2,848335675","2,87363195",125,"0,0649999976","2,87363195",125,"0,1025","47,2634888","48,5492096","44,60952",0
96,2026-02-17,01:14:04,1771290844305998662,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19410,"17,7119598","27,2461491",1,"2,20988393","899,999878","4,19999981",60,292,115,"-7,8565979","442,1318422","-2,2","-2,870304244","2,87363195",125,"0,0649999976","2,87363195",125,"0,082","47,5777817","48,0888901","44,5650787",0
97,2026-02-17,01:14:04,1771290844405999541,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19410,"17,7119598","27,2461491",2,"2,20988393","899,999878","4,19999981",60,292,115,"-8,143798828","441,8445861","-2,1","-2,887845039","2,87363195",125,"0,0649999976","2,87363195",125,"0,0861","47,3968315","48,1714287","43,8952408",0
98,2026-02-17,01:14:05,1771290844505999544,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19410,"17,5958195","27,0769196",2,"2,20988393","899,999878","4,19999981",60,292,115,"-8,431152344","441,5572378","-2,4","-2,885886601","2,87363195",125,"0,0649999976","2,87363195",125,"0,0984","47,4127007","48,228569","44,4253998",0
99,2026-02-17,01:14:05,1771290844606000457,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19410,"17,6538906","27,1538506",2,"2,20988393","899,999878","4,19999981",60,292,115,"-8,718597412","441,2698441","-2,6","-2,880522183","2,87363195",125,"0,0649999976","2,87363195",125,"0,1107","47,1777802","48,2317505","44,6412697",0
100,2026-02-17,01:14:05,1771290844706001325,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19410,"17,6538906","27,1538506",2,"2,20988393","899,999878","4,19999981",60,292,115,"-9,006256104","440,9823086","-2,6","-2,845610891","2,87363195",125,"0,0649999976","2,87363195",125,"0,1025","47,30476","48,2571411","44,4444504",0
101,2026-02-17,01:14:05,1771290844806002462,,"227,600006","227,699997","228,199997","14,46","15,2399998",15,9280,19410,"17,7700291","27,3384609",2,"2,20988393","899,999878","4,19999981",60,292,115,"-9,293487549","440,694982","-2,3","-2,863918032","2,87363195",125,"0,0649999976","2,87363195",125,"0,0861","47,8158684","48,1904793","44,4825401",0
102,2026-02-17,01:14:05,1771290844906003798,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19410,"17,6538906","27,1538506",2,"2,20988393","899,999878","4,19999981",60,292,115,"-9,580657959","440,4077261","-2,1","-2,887589591","2,87363195",125,"0,0649999976","2,87363195",125,"0,0861","48,0317497","48,2793694","44,5936508",0
103,2026-02-17,01:14:05,1771290845006003979,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19410,"17,6538906","27,1538506",2,"2,20988393","899,999878","4,19999981",60,292,115,"-9,867919922","440,1204724","-2,4","-2,889122282","2,87363195",125,"0,0649999976","2,87363195",125,"0,0984","47,4825401","48,1555595","44,5142899",0
104,2026-02-17,01:14:05,1771290845106005831,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19410,"17,6538906","27,1538506",2,"2,20988393","899,999878","4,19999981",60,292,115,"-10,1555481","439,8328345","-2,1","-2,888696534","2,87363195",125,"0,0649999976","2,87363195",125,"0,0902","47,4412689","48,0952415","44,4507904",0
105,2026-02-17,01:14:05,1771290845206006075,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19410,"17,6538906","27,1538506",2,"2,20988393","899,999878","4,19999981",60,292,115,"-10,44287109","439,5456588","-2,5","-2,858638763","2,87363195",125,"0,0649999976","2,87363195",125,"0,1066","47,7047615","48,2730217","44,6730194",0
106,2026-02-17,01:14:05,1771290845306007420,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19410,"17,6538906","27,1538506",2,"2,20988393","899,999878","4,19999981",60,292,115,"-10,73028564","439,2582137","-2,4","-2,858298165","2,87363195",125,"0,0649999976","2,87363195",125,"0,0943","47,6888885","48,2793694","44,6317482",0
107,2026-02-17,01:14:05,1771290845406008250,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19410,"17,6538906","27,1538506",3,"2,20988393","899,999878","4,19999981",60,292,115,"-11,01751709","438,9708894","-2,3","-2,877967698","2,87363195",125,"0,0649999976","2,87363195",125,"0,0902","47,4412689","48,1904793","44,4444504",0
108,2026-02-17,01:14:06,1771290845506009214,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19410,"17,6538906","27,1538506",3,"2,20988393","899,999878","4,19999981",60,292,115,"-11,30499268","438,6834591","-2,5","-2,86425863","2,87363195",125,"0,0649999976","2,87363195",125,"0,0984","47,469841","48,0063515","44,3714294",0
109,2026-02-17,01:14:06,1771290845606010287,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19410,"17,7119598","27,2461491",3,"2,20988393","899,999878","4,19999981",60,292,115,"-11,59228516","438,3960715","-2,1","-2,89610454","2,87363195",125,"0,0649999976","2,87363195",125,"0,0902","47,3936501","48,30159","44,6158791",0
110,2026-02-17,01:14:06,1771290845706011440,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19410,"17,7119598","27,2461491",3,"2,20988393","899,999878","4,19999981",60,292,115,"-11,87957764","438,108909","-2,3","-2,870048795","2,87363195",125,"0,0649999976","2,87363195",125,"0,1025","47,6158791","48,6857109","44,5428581",0
111,2026-02-17,01:14:06,1771290845806011831,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19410,"17,7700291","27,3384609",3,"2,20988393","899,999878","4,19999981",60,292,115,"-12,16711426","437,8213833","-2,3","-2,865110125","2,87363195",125,"0,0649999976","2,87363195",125,"0,0943","47,6920586","48,3174591","44,4031792",0
112,2026-02-17,01:14:06,1771290845906012790,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19415,"17,6538906","27,1538506",3,"2,20988393","899,999878","4,19999981",60,292,115,"-12,45443726","437,5339978","-2,3","-2,870559692","2,87363195",125,"0,0649999976","2,87363195",125,"0,0902","47,4984093","48,2349205","44,473011",0
113,2026-02-17,01:14:06,1771290846006013811,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19415,"17,6538906","27,1538506",3,"2,20988393","899,999878","4,19999981",60,292,115,"-12,74176025","437,2466719","-2,5","-2,870474543","2,87363195",125,"0,0649999976","2,87363195",125,"0,0943","47,6317482","48,165081","44,5174599",0
114,2026-02-17,01:14:06,1771290846106015123,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19415,"17,5958195","27,0769196",3,"2,20988393","899,999878","4,19999981",60,292,115,"-13,02905273","436,9593101",-2,"-2,89116587","2,87363195",125,"0,0649999976","2,87363195",125,"0,0861","47,526989","48,1523819","44,526989",0
115,2026-02-17,01:14:06,1771290846206015767,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19415,"17,6538906","27,1538506",3,"2,20988393","899,999878","4,19999981",60,292,115,"-13,31637573","436,6720344","-2,1","-2,884609359","2,87363195",125,"0,0649999976","2,87363195",125,"0,0943","47,5555611","48,0634918","44,4507904",0
116,2026-02-17,01:14:06,1771290846306016367,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19415,"17,6538906","27,1538506",3,"2,20988393","899,999878","4,19999981",60,292,115,"-13,60388184","436,3845897","-2,3","-2,871070589","2,87363195",125,"0,0649999976","2,87363195",125,"0,0943","47,6634903","47,9714317","44,771431",0
117,2026-02-17,01:14:06,1771290846406018787,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19415,"17,5377502","26,9846191",4,"2,20988393","899,999878","4,19999981",60,292,115,"-13,89120483","436,0972885","-2,5","-2,865195274","2,87363195",125,"0,0649999976","2,87363195",125,"0,1066","47,6634903","48,0857201","44,6571388",0
118,2026-02-17,01:14:07,1771290846506018110,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19415,"17,5958195","27,0769196",4,"2,20988393","899,999878","4,19999981",60,292,115,"-14,17840576","435,8101199","-3,2","-2,847995077","2,87363195",125,"0,0649999976","2,87363195",125,"0,123","47,6317482","48,1047592","44,6507912",0
119,2026-02-17,01:14:07,1771290846606019373,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19415,"17,6538906","27,1538506",4,"2,20988393","899,999878","4,19999981",60,292,115,"-14,46603394","435,5223497","-2,4","-2,883332116","2,87363195",125,"0,0649999976","2,87363195",125,"0,0943","47,6698418","48,4158707","44,6031799",0
120,2026-02-17,01:14:07,1771290846706017579,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19415,"17,7119598","27,2461491",4,"2,20988393","899,999878","4,19999981",60,292,115,"-14,75320435","435,2351648","-2,1","-2,889122282","2,87363195",125,"0,0649999976","2,87363195",125,"0,0861","47,473011","48,1142807","44,3460312",0
121,2026-02-17,01:14:07,1771290846806021246,,"227,5","227,600006","228,100006","19,1800003","19,2999992","18,9799995",9152,19415,"17,6538906","27,1538506",4,"2,20988393","899,999878","4,19999981",60,292,115,"-15,04071045","434,9477141","-2,1","-2,880011286","2,87363195",125,"0,0649999976","2,87363195",125,"0,0902","47,6031799","48,0095291","44,3714294",0
122,2026-02-17,01:14:07,1771290846906022349,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19415,"17,6538906","27,1538506",4,"2,20988393","899,999878","4,19999981",60,292,115,"-15,32800293","434,6604426","-2,4","-2,875838961","2,87363195",125,"0,0649999976","2,87363195",125,"0,1066","47,4920692","48,2539711","44,4253998",0
123,2026-02-17,01:14:07,1771290847006023269,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19415,"17,5958195","27,0769196",4,"2,20988393","899,999878","4,19999981",60,292,115,"-15,61535645","434,3731615",-3,"-2,856680325","2,87363195",125,"0,0649999976","2,87363195",125,"0,123","47,4984093","48,2730217","44,6031799",0
124,2026-02-17,01:14:07,1771290847106024029,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19415,"17,5958195","27,0769196",4,"2,20988393","899,999878","4,19999981",60,292,115,"-15,90267944","434,0857407","-2,6","-2,87941524","2,87363195",125,"0,0649999976","2,87363195",125,"0,1025","47,7396889","48,2444496","44,5809517",0
125,2026-02-17,01:14:07,1771290847206024876,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19415,"17,5958195","27,0769196",4,"2,20988393","899,999878","4,19999981",60,292,115,"-16,19018555","433,7981955",-2,"-2,884694508","2,87363195",125,"0,0649999976","2,87363195",125,"0,0779","47,4920692","48,079361","44,4444504",0
126,2026-02-17,01:14:07,1771290847306025730,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19415,"17,6538906","27,1538506",4,"2,20988393","899,999878","4,19999981",60,292,115,"-16,47753906","433,5108869","-2,2","-2,872177533","2,87363195",125,"0,0649999976","2,87363195",125,"0,0861","47,5777817","47,9936485","44,39048",0
127,2026-02-17,01:14:07,1771290847406026611,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19415,"17,5377502","26,9846191",5,"2,20988393","899,999878","4,19999981",60,292,115,"-16,76480103","433,2236028","-2,1","-2,889888627","2,87363195",125,"0,0649999976","2,87363195",125,"0,0943","47,533329","48,0666695","44,3968315",0
128,2026-02-17,01:14:08,1771290847506027308,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19415,"17,6538906","27,1538506",5,"2,20988393","899,999878","4,19999981",60,292,115,"-17,0519104","432,9365741","-3,1","-2,870304244","2,87363195",125,"0,0649999976","2,87363195",125,"0,1312","47,5492096","48,161911","44,4825401",0
129,2026-02-17,01:14:08,1771290847606028542,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19415,"17,5958195","27,0769196",5,"2,20988393","899,999878","4,19999981",60,292,115,"-17,33981323","432,6486703","-2,5","-2,860767501","2,87363195",125,"0,0649999976","2,87363195",125,"0,1025","47,8984108","48,3174591","44,6349182",0
130,2026-02-17,01:14:08,1771290847706029948,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19415,"17,5958195","27,0769196",5,"2,20988393","899,999878","4,19999981",60,292,115,"-17,62698364","432,361451","-2,2","-2,871411187","2,87363195",125,"0,0649999976","2,87363195",125,"0,0861","47,7999992","48,2095299","44,5428581",0
131,2026-02-17,01:14:08,1771290847806030676,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19415,"17,5958195","27,0769196",5,"2,20988393","899,999878","4,19999981",60,292,115,"-17,91436768","432,0740988","-2,3","-2,862725939","2,87363195",125,"0,0649999976","2,87363195",125,"0,0902","47,6285706","48,0857201","44,4031792",0
132,2026-02-17,01:14:08,1771290847906031344,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19419,"17,5958195","27,0769196",5,"2,20988393","899,999878","4,19999981",60,292,115,"-18,20159912","431,786818","-2,2","-2,881203379","2,87363195",125,"0,0649999976","2,87363195",125,"0,0902","47,3396797","48,0666695","44,3523788",0
133,2026-02-17,01:14:08,1771290848006031917,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19419,"17,6538906","27,1538506",5,"2,20988393","899,999878","4,19999981",60,292,115,"-18,4888916","431,4995236","-2,5","-2,882140023","2,87363195",125,"0,0649999976","2,87363195",125,"0,1066","46,920639","48,1142807","44,0317497",0
134,2026-02-17,01:14:08,1771290848106032956,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19419,"17,8861809","27,5230808",5,"2,20988393","899,999878","4,19999981",60,292,115,"-18,77627563","431,2121202","-2,5","-2,888781684","2,87363195",125,"0,0649999976","2,87363195",125,"0,1107","47,0666695","48,1904793","44,5841293",0
135,2026-02-17,01:14:08,1771290848206035132,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19419,"18,0023193","27,6923103",5,"2,20988393","899,999878","4,19999981",60,292,115,"-19,06381226","430,9246814","-2,7","-2,859830856","2,87363195",125,"0,0649999976","2,87363195",125,"0,1066","47,4095192","48,4984093","44,1238098",0
136,2026-02-17,01:14:08,1771290848306035453,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19419,"17,9442501","27,6000004",5,"2,20988393","899,999878","4,19999981",60,292,115,"-19,35116577","430,6373397","-2,7","-2,855743681","2,87363195",125,"0,0649999976","2,87363195",125,"0,1025","48,5238113","47,8952408","45,2793694",0
137,2026-02-17,01:14:08,1771290848406035711,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19419,"18,1184692","27,8769207",6,"2,20988393","899,999878","4,19999981",60,292,115,"-19,63848877","430,3499188","-2,3","-2,886312348","2,87363195",125,"0,0649999976","2,87363195",125,"0,0943","47,2920609","48,079361","44,5746002",0
138,2026-02-17,01:14:09,1771290848506036666,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19419,"18,2926807","28,1384602",6,"2,20988393","899,999878","4,19999981",60,292,115,"-19,92556763","430,0627802","-2,5","-2,898829324","2,87363195",125,"0,0649999976","2,87363195",125,"0,1148","47,7174606","48,2222214","44,4222183",0
139,2026-02-17,01:14:09,1771290848606037528,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19419,"18,3507595","28,2307701",6,"2,20988393","899,999878","4,19999981",60,292,115,"-20,21331787","429,7751752","-2,8","-2,863832882","2,87363195",125,"0,0649999976","2,87363195",125,"0,1148","47,6349182","47,9460297","44,4539719",0
140,2026-02-17,01:14:09,1771290848706038390,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19419,"18,2926807","28,1384602",6,"2,20988393","899,999878","4,19999981",60,292,115,"-20,50054932","429,4879232","-2,8","-2,86757946","2,87363195",125,"0,0649999976","2,87363195",125,"0,1189","47,2984085","48,30159","44,4222183",0
141,2026-02-17,01:14:09,1771290848806039795,,"227,800003","227,899994","228,300003","13,8400002","14,3000002","13,4200001",7552,19419,"18,4668999","28,4153805",6,"2,20988393","899,999878","4,19999981",60,292,115,"-20,7878418","429,2007065","-3,2","-2,847143582","2,87363195",125,"0,0649999976","2,87363195",125,"0,123","48,5015907","48,3492088","44,6698418",0
142,2026-02-17,01:14:09,1771290848906040359,,"227,699997","227,699997","228,300003","13,5200005","13,9399996","13,46",7488,19419,"18,5249691","28,4923096",6,"2,20988393","899,999878","4,19999981",60,292,115,"-21,07537842","428,9130303","-2,5","-2,875668662","2,87363195",125,"0,0649999976","2,87363195",125,"0,0984","47,6634903","47,8952408","44,473011",0
143,2026-02-17,01:14:09,1771290849006041381,,"227,699997","227,699997","228,300003","13,5200005","13,9399996","13,46",7488,19419,"18,6411209","28,6769199",6,"2,20988393","899,999878","4,19999981",60,292,115,"-21,36248779","428,6258863","-2,5","-2,892443112","2,87363195",125,"0,0649999976","2,87363195",125,"0,1066","46,8666687","47,9904785","44,2380905",0
144,2026-02-17,01:14:09,1771290849106038466,,"227,699997","227,699997","228,300003","13,5200005","13,9399996","13,46",7488,19419,"18,7572594","28,8615398",6,"2,20988393","899,999878","4,19999981",60,292,115,"-21,65005493","428,3383472","-2,8","-2,883246967","2,87363195",125,"0,0649999976","2,87363195",125,"0,1189","47,2825394","48,2571411","44,4127007",0
